id,formula,tc,origin,severity,n_flags,reasons
Y1Ba1.3Sr0.7Cu3O6.98-MP-icsd-63321.cif,Y1Ba1.3Sr0.7Cu3O6.98,84.5,new,2,1,C:Cu-ox-3.32
Bi4Sr4Ca1.5Tm0.5Cu4O16.5-MP-mp-1218884.cif,Bi4Sr4Ca1.5Tm0.5Cu4O16.5,84.3,new,2,1,C:Cu-ox-5.50
Bi1.7Pb0.3Sr2Ca0.92Nd0.08Cu2O8.16-MP-mp-1218884.cif,Bi1.7Pb0.3Sr2Ca0.92Nd0.08Cu2O8.16,84.11,new,2,1,C:Cu-ox-5.12
Hg1.4Tl0.6Ba2Y0.5Ca0.5Cu2O7.74-MP-mp-654374.cif,Hg1.4Tl0.6Ba2Y0.5Ca0.5Cu2O7.74,84.0,new,2,1,C:Cu-ox-5.24
Y0.9Ca0.1Ba2Cu2.85Co0.15O6.91-MP-mp-20674.cif,Y0.9Ca0.1Ba2Cu2.85Co0.15O6.91,84.0,new,2,1,C:Cu-ox-3.38
Er0.76Ca0.24Ba2Cu2.76Co0.24O6.92-MP-mp-622110.cif,Er0.76Ca0.24Ba2Cu2.76Co0.24O6.92,84.0,new,2,1,C:Cu-ox-3.39
Y0.7Ca0.3Ba2Cu2.7Co0.3O6.93-MP-mp-20674.cif,Y0.7Ca0.3Ba2Cu2.7Co0.3O6.93,84.0,new,2,1,C:Cu-ox-3.43
Tl1Sr1.5Tm0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Tm0.5Ca1Cu2O7,84.0,new,2,1,C:Cu-ox-4.50
Tl1Sr1.5Yb0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Yb0.5Ca1Cu2O7,84.0,new,2,1,C:Cu-ox-4.50
Bi2Sr2Ca1Cu2I0.1O8.21-MP-mp-1209124.cif,Bi2Sr2Ca1Cu2I0.1O8.21,83.9,new,2,1,C:Cu-ox-5.21
Bi4Sr4Ca1.8Tm0.2Cu4O16.38-MP-mp-1218884.cif,Bi4Sr4Ca1.8Tm0.2Cu4O16.38,83.9,new,2,1,C:Cu-ox-5.29
Y1Ba2Cu2.91Ga0.09O7-MP-mp-20674.cif,Y1Ba2Cu2.91Ga0.09O7,83.71,new,2,1,C:Cu-ox-3.44
Y1Ba1Sr1Cu3O6.96-MP-icsd-63321.cif,Y1Ba1Sr1Cu3O6.96,83.5,new,2,1,C:Cu-ox-3.31
Ca1Cu2Pb0.5Sr2Tl0.5O7-MP-mp-1173221.cif,Ca1Cu2Pb0.5Sr2Tl0.5O7,83.15,V45,2,1,C:Cu-ox-4.00
Bi1Ca0.4Cu2Pb1Sr2Y0.6O8-MP-mp-1218870-synth_doped.cif,Bi1Ca0.4Cu2Pb1Sr2Y0.6O8,83.0,V45,2,1,C:Cu-ox-5.60
Er1Ba2Cu2.91Fe0.09O6.96-MP-mp-622110.cif,Er1Ba2Cu2.91Fe0.09O6.96,83.0,new,2,1,C:Cu-ox-3.41
Bi4Sr3Ca2.8Tm0.2Cu4O16.41-MP-mp-1218884.cif,Bi4Sr3Ca2.8Tm0.2Cu4O16.41,83.0,new,2,1,C:Cu-ox-5.30
Sr2Ca1Cu2.8O7.5-MP-mp-1218363.cif,Sr2Ca1Cu2.8O7.5,83.0,new,2,1,G:anion-ratio-+0.29(SrCa(CuO2)2)
Y1Ba1Sr1Cu3O6.98-MP-icsd-63321.cif,Y1Ba1Sr1Cu3O6.98,82.8,new,2,1,C:Cu-ox-3.32
Y0.8Ca0.2Ba2Cu2.8Co0.2O6.98-MP-mp-20674.cif,Y0.8Ca0.2Ba2Cu2.8Co0.2O6.98,82.5,new,2,1,C:Cu-ox-3.41
Y0.75Ca0.25Ba2Cu2.75Co0.25O6.98-MP-mp-20674.cif,Y0.75Ca0.25Ba2Cu2.75Co0.25O6.98,82.45,new,2,1,C:Cu-ox-3.44
Bi4Ca2Cu4Sr4O16.25-MP-mp-1218930-synth_doped.cif,Bi4Ca2Cu4Sr4O16.25,82.4,V45,2,1,C:Cu-ox-5.12
Y0.8Ca0.2Ba2Cu2.75Co0.25O7.01-MP-icsd-63321.cif,Y0.8Ca0.2Ba2Cu2.75Co0.25O7.01,82.2,new,2,1,C:Cu-ox-3.50
Ba2Cu1Hg1O4.052-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.052,82.0,V45,2,1,C:Cu-ox-4.10
Ba2Cu1Hg1O4.117-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.117,82.0,V45,2,1,C:Cu-ox-4.23
Y1Ba2Cu2.89Al0.11O7-MP-mp-20674.cif,Y1Ba2Cu2.89Al0.11O7,82.0,new,2,1,C:Cu-ox-3.46
Y1Ba2Cu2.6Fe0.4O7.401-MP-mp-505589.cif,Y1Ba2Cu2.6Fe0.4O7.401,82.0,new,2,1,C:Cu-ox-4.15
Y0.7Ca0.3Ba2Cu2.7Co0.3O7.02-MP-mp-1214613.cif,Y0.7Ca0.3Ba2Cu2.7Co0.3O7.02,82.0,new,2,1,C:Cu-ox-3.50
Y0.64Ca0.36Ba2Cu2.64Co0.36O6.87-MP-mp-1227472.cif,Y0.64Ca0.36Ba2Cu2.64Co0.36O6.87,82.0,new,2,1,C:Cu-ox-3.42
Y1Ba2Cu2.68Fe0.32O7.343-MP-mp-505589.cif,Y1Ba2Cu2.68Fe0.32O7.343,82.0,new,2,1,C:Cu-ox-3.99
Tl2Ba2Cu1O5.912-MP-mp-6027.cif,Tl2Ba2Cu1O5.912,82.0,new,2,1,C:Cu-ox-7.82
Tl1Sr1.5Lu0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Lu0.5Ca1Cu2O7,82.0,new,2,1,C:Cu-ox-4.50
Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.56-MP-mp-1099602.cif,Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.56,81.35,new,2,1,G:anion-ratio--0.41(Ba3Sr(CuO3)4)
Bi2Ca1Cu2Sr2O8.12-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.12,81.3,V45,2,1,C:Cu-ox-5.12
Ba2Ca0.7Cu2Gd0.3Tl1O7-MP-mp-632802-synth_doped.cif,Ba2Ca0.7Cu2Gd0.3Tl1O7,81.25,V45,2,1,C:Cu-ox-3.85
Ba2Cu1Hg1O4.3-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.3,81.0,V45,2,1,C:Cu-ox-4.60
Ba2Cu1Tl2O6.01-MP-mp-6027-synth_doped.cif,Ba2Cu1Tl2O6.01,81.0,V45,2,1,C:Cu-ox-8.02
Bi2Ca1Cu2Sr2O8.14-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.14,81.0,V45,2,1,C:Cu-ox-5.14
Zn1Tl0.78Ba1Cu1O4.5-MP-mp-6027.cif,Zn1Tl0.78Ba1Cu1O4.5,81.0,new,2,1,C:Cu-ox-5.00
Ba1.6Sr0.4Yb1Cu3O6.8-MP-mp-1099602.cif,Ba1.6Sr0.4Yb1Cu3O6.8,81.0,new,2,1,G:anion-ratio--0.37(Ba3Sr(CuO3)4)
Yb1Ba1.7Sr0.3Cu3O6.9-MP-mp-1099602.cif,Yb1Ba1.7Sr0.3Cu3O6.9,81.0,new,2,1,G:anion-ratio--0.35(Ba3Sr(CuO3)4)
Er0.76Ca0.24Ba1.8Sr0.2Cu2.76Co0.24O6.91-MP-mp-622110.cif,Er0.76Ca0.24Ba1.8Sr0.2Cu2.76Co0.24O6.91,81.0,new,2,1,C:Cu-ox-3.38
Y1Ba2Cu2.9Ga0.1O6.8-MP-mp-1228903.cif,Y1Ba2Cu2.9Ga0.1O6.8,81.0,new,2,1,C:Cu-ox-3.31
Bi4Sr3Ca2.5Tm0.5Cu4O16.52-MP-mp-1218884.cif,Bi4Sr3Ca2.5Tm0.5Cu4O16.52,81.0,new,2,1,C:Cu-ox-5.51
Tl1Sr1.3Nd0.7Ca1Cu2O7-MP-mp-1218759.cif,Tl1Sr1.3Nd0.7Ca1Cu2O7,81.0,new,2,1,C:Cu-ox-3.65
Ba2Ca1Cu2Tl1O7-MP-mp-632802.cif,Ba2Ca1Cu2Tl1O7,80.8,V45,2,1,C:Cu-ox-4.00
Y0.85Ca0.15Ba2Cu2.75Co0.25O7.01-MP-icsd-63321.cif,Y0.85Ca0.15Ba2Cu2.75Co0.25O7.01,80.6,new,2,1,C:Cu-ox-3.53
Bi1.7Ca1Cu2Pb0.3Sr2O8-MP-mp-1218930-synth_doped.cif,Bi1.7Ca1Cu2Pb0.3Sr2O8,80.5,V45,2,1,C:Cu-ox-5.00
Y1Ba2Cu2.9Fe0.1O7-MP-mp-20674.cif,Y1Ba2Cu2.9Fe0.1O7,80.5,new,2,1,C:Cu-ox-3.45
Bi1.7Pb0.3Sr2Ca1Cu2O8.05-MP-mp-1218884.cif,Bi1.7Pb0.3Sr2Ca1Cu2O8.05,80.5,new,2,1,C:Cu-ox-5.05
Y1Ba0.74Sr1.26Cu3O6.98-MP-icsd-63321.cif,Y1Ba0.74Sr1.26Cu3O6.98,80.5,new,2,1,C:Cu-ox-3.32
Yb1Ba1.6Sr0.4Cu3O6.88-MP-mp-1099602.cif,Yb1Ba1.6Sr0.4Cu3O6.88,80.2,new,2,1,G:anion-ratio--0.35(Ba3Sr(CuO3)4)
Ba2Cu1Hg1O4.21-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.21,80.0,V45,2,1,C:Cu-ox-4.42
Bi2Ca0.9Cu2Gd0.1Sr2O8-MP-mp-1218930-synth_doped.cif,Bi2Ca0.9Cu2Gd0.1Sr2O8,80.0,V45,2,1,C:Cu-ox-4.95
La2.5Y0.5Ca1Ba3Cu7Fe7O16.574-MP-mp-505589.cif,La2.5Y0.5Ca1Ba3Cu7Fe7O16.574,80.0,new,2,1,G:anion-ratio--0.46(BaYFeCuO5)
Fe0.5Ba2Y1Cu2.5O7.41-MP-mp-505589.cif,Fe0.5Ba2Y1Cu2.5O7.41,80.0,new,2,1,C:Cu-ox-4.33
Y1Ba2Cu2.5Fe0.5O7.35-MP-mp-505589.cif,Y1Ba2Cu2.5Fe0.5O7.35,80.0,new,2,1,C:Cu-ox-4.28
Tl1Sr1.5Dy0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Dy0.5Ca1Cu2O7,80.0,new,2,1,C:Cu-ox-4.50
Tl1Sr1.5Ho0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Ho0.5Ca1Cu2O7,80.0,new,2,1,C:Cu-ox-4.50
Tl1Sr1.5Tb0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Tb0.5Ca1Cu2O7,80.0,new,2,1,C:Cu-ox-4.50
Y1Ba2Cu2.88Ga0.12O7-MP-mp-20674.cif,Y1Ba2Cu2.88Ga0.12O7,79.89,new,2,1,C:Cu-ox-3.47
Bi4Sr3Ca1.6Y1.4Cu4O16-MP-mp-1218930.cif,Bi4Sr3Ca1.6Y1.4Cu4O16,79.8,new,2,1,C:Cu-ox-5.70
Bi1Ca0.6Cu2Pb1Sr2Y0.4O8-MP-mp-1218870-synth_doped.cif,Bi1Ca0.6Cu2Pb1Sr2Y0.4O8,79.5,V45,2,1,C:Cu-ox-5.40
Bi4Sr3Ca1.2Y1.8Cu4O16-MP-mp-1218930.cif,Bi4Sr3Ca1.2Y1.8Cu4O16,79.3,new,2,1,C:Cu-ox-5.90
Y1Ba2Cu2.82Ga0.18O7-MP-mp-20674.cif,Y1Ba2Cu2.82Ga0.18O7,79.24,new,2,1,C:Cu-ox-3.55
Ba2Cu1Hg1O4.055-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.055,79.1,V45,2,1,C:Cu-ox-4.11
Bi2Ca0.7Cu2I1Sr2Y0.3O8-MP-mp-1209124-synth_doped.cif,Bi2Ca0.7Cu2I1Sr2Y0.3O8,79.0,V45,2,1,C:Cu-ox-5.30
Ho1Ba1Sr1Cu3O6.94-MP-mp-1227777.cif,Ho1Ba1Sr1Cu3O6.94,79.0,new,2,1,G:parent-lacks-Cu(BaSrHo4O8)
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.52-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.52,79.0,new,2,1,G:anion-ratio--0.41(Ba3Sr(CuO3)4)
Tl1Sr1.5Gd0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Gd0.5Ca1Cu2O7,79.0,new,2,1,C:Cu-ox-3.75
Bi1.6Pb0.4Sr1.6Ca1Nd0.4Cu2O8.17-MP-icsd-63210.cif,Bi1.6Pb0.4Sr1.6Ca1Nd0.4Cu2O8.17,79.0,new,2,1,C:Cu-ox-4.97
Y1Ba2Cu2.85Ga0.15O7-MP-mp-20674.cif,Y1Ba2Cu2.85Ga0.15O7,78.49,new,2,1,C:Cu-ox-3.51
Ba2Cu1Hg1O4.17-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.17,78.0,V45,2,1,C:Cu-ox-4.34
Ba2Cu1Hg1O4.31-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.31,78.0,V45,2,1,C:Cu-ox-4.62
Bi2Ca1Cu2Sr2O8.198-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.198,78.0,V45,2,1,C:Cu-ox-5.20
Sr1.5Ba0.5Y1Cu2.8Ti0.2O7.2-MP-mp-1389826.cif,Sr1.5Ba0.5Y1Cu2.8Ti0.2O7.2,78.0,new,2,1,C:Cu-ox-3.71
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.53-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.53,78.0,new,2,1,G:anion-ratio--0.41(Ba3Sr(CuO3)4)
Tl1Sr1.5Er0.5Ca1Cu2O7-MP-mp-20824.cif,Tl1Sr1.5Er0.5Ca1Cu2O7,78.0,new,2,1,C:Cu-ox-4.50
Y1Sr2Mo0.25Cu2.75O7.54-MP-mp-1079351.cif,Y1Sr2Mo0.25Cu2.75O7.54,78.0,new,2,1,C:Cu-ox-4.03
Y1Ba0.5Sr1.5Cu3O6.98-MP-icsd-63321.cif,Y1Ba0.5Sr1.5Cu3O6.98,78.0,new,2,1,C:Cu-ox-3.32
Er0.88Ca0.12Ba2Cu2.82Co0.18O6.93-MP-mp-622110.cif,Er0.88Ca0.12Ba2Cu2.82Co0.18O6.93,77.5,new,2,1,C:Cu-ox-3.41
Hg0.5Fe0.5Sr2Y0.4Ca0.6Cu2O6.67-MP-mp-1042547.cif,Hg0.5Fe0.5Sr2Y0.4Ca0.6Cu2O6.67,77.5,new,2,1,C:Cu-ox-4.07
Ca0.39Cu3Pb2Sr2Y0.61O8-MP-mp-1218734-synth_doped.cif,Ca0.39Cu3Pb2Sr2Y0.61O8,77.0,V45,2,1,C:Cu-ox-3.74
Al1Sr2Ca2Cu3O9.9-MP-mp-1264781.cif,Al1Sr2Ca2Cu3O9.9,77.0,new,2,1,C:Cu-ox-3.93
Er0.76Ca0.24Ba1.6Sr0.4Cu2.76Co0.24O6.88-MP-mp-1227765.cif,Er0.76Ca0.24Ba1.6Sr0.4Cu2.76Co0.24O6.88,77.0,new,2,1,C:Cu-ox-3.36
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.63-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.63,77.0,new,2,1,G:anion-ratio--0.40(Ba3Sr(CuO3)4)
Y1Ba2Cu2.79Ga0.21O7-MP-mp-20674.cif,Y1Ba2Cu2.79Ga0.21O7,76.91,new,2,1,C:Cu-ox-3.58
Y0.9Ca0.1Ba2Cu2.75Co0.25O7.03-MP-icsd-63321.cif,Y0.9Ca0.1Ba2Cu2.75Co0.25O7.03,76.9,new,2,1,C:Cu-ox-3.59
Bi1.7Pb0.3Sr2Ca0.9Nd0.1Cu2O8.27-MP-mp-1218884.cif,Bi1.7Pb0.3Sr2Ca0.9Nd0.1Cu2O8.27,76.67,new,2,1,C:Cu-ox-5.22
Bi2Ca0.9Cu2Sr2Y0.1O8-MP-mp-1218930-synth_doped.cif,Bi2Ca0.9Cu2Sr2Y0.1O8,76.5,V45,2,1,C:Cu-ox-5.10
Cu3Dy1Pb2Sr2O8-MP-mp-22301.cif,Cu3Dy1Pb2Sr2O8,76.5,V45,2,1,C:Cu-ox-4.00
Y1Ba2Cu2.9Ni0.1O6.92-MP-mp-20674.cif,Y1Ba2Cu2.9Ni0.1O6.92,76.5,new,2,1,C:Cu-ox-3.32
Bi2Ca2Cu2Sr1O8.229-MP-mp-1208800-synth_doped.cif,Bi2Ca2Cu2Sr1O8.229,76.4,V45,2,1,C:Cu-ox-5.23
Bi1Ca0.35Cu2Pb1Sr2Y0.65O8-MP-mp-1218870-synth_doped.cif,Bi1Ca0.35Cu2Pb1Sr2Y0.65O8,76.0,V45,2,1,C:Cu-ox-5.65
Ca0.47Cu3Pb2Sr2Y0.53O8-MP-mp-1218734-synth_doped.cif,Ca0.47Cu3Pb2Sr2Y0.53O8,76.0,V45,2,1,C:Cu-ox-3.69
Hg1Tl1Ba2Ca2Cu3O10-MP-mp-1204270.cif,Hg1Tl1Ba2Ca2Cu3O10,76.0,new,2,1,C:Cu-ox-4.00
Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.83-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.83,76.0,new,2,1,G:anion-ratio--0.36(Ba3Sr(CuO3)4)
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.61-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.61,76.0,new,2,1,G:anion-ratio--0.40(Ba3Sr(CuO3)4)
La2Ca2Ba2Cu3O13.712-MP-icsd-41494.cif,La2Ca2Ba2Cu3O13.712,76.0,new,2,1,C:Cu-ox-4.47
Y1Ba2Cu2.85Fe0.15O7.02-MP-icsd-63321.cif,Y1Ba2Cu2.85Fe0.15O7.02,76.0,new,2,1,C:Cu-ox-3.52
Bi2Sr2Ca0.6Y0.4Cu2O8.36-MP-icsd-173899.cif,Bi2Sr2Ca0.6Y0.4Cu2O8.36,76.0,new,2,1,C:Cu-ox-5.76
Bi2Sr2Ca0.9Pr0.1Cu2O8.234-MP-mp-1218884.cif,Bi2Sr2Ca0.9Pr0.1Cu2O8.234,75.8,new,2,1,C:Cu-ox-5.18
Y1Ba2Cu2.82Fe0.18O6.95-MP-mp-20674.cif,Y1Ba2Cu2.82Fe0.18O6.95,75.6,new,2,1,C:Cu-ox-3.51
Ca0.5Cu3Ho0.5Pb2Sr2O8-MP-mp-1218617.cif,Ca0.5Cu3Ho0.5Pb2Sr2O8,75.56666667,V45,2,1,C:Cu-ox-3.67
Bi2Ca0.9Ce0.1Cu2Sr2O8-MP-mp-1218930-synth_doped.cif,Bi2Ca0.9Ce0.1Cu2Sr2O8,75.455,V45,2,1,C:Cu-ox-4.90
Bi1Ca0.7Cu2Pb1Sr2Y0.3O8-MP-mp-1218870-synth_doped.cif,Bi1Ca0.7Cu2Pb1Sr2Y0.3O8,75.0,V45,2,1,C:Cu-ox-5.30
Bi2Ca0.8Cu2I1Sr2Y0.2O8-MP-mp-1209124-synth_doped.cif,Bi2Ca0.8Cu2I1Sr2Y0.2O8,75.0,V45,2,1,C:Cu-ox-5.20
Y1Ba2Cu2.9Al0.1O7-MP-mp-20674.cif,Y1Ba2Cu2.9Al0.1O7,75.0,new,2,1,C:Cu-ox-3.45
Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.36-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.36,75.0,new,2,1,G:anion-ratio--0.44(Ba3Sr(CuO3)4)
Y1Ba2Cu2.7Ga0.3O6.93-MP-mp-20674.cif,Y1Ba2Cu2.7Ga0.3O6.93,75.0,new,2,1,C:Cu-ox-3.65
Hg0.9Mo0.1Ba2Cu1O4.2-MP-mp-1229200.cif,Hg0.9Mo0.1Ba2Cu1O4.2,75.0,new,2,1,C:Cu-ox-4.40
Tl1Sr2Ca1Cu2O6.68-MP-mp-20824.cif,Tl1Sr2Ca1Cu2O6.68,75.0,new,2,1,C:Cu-ox-3.68
Y1Ba2Cu2.9Fe0.1O6.9-MP-mp-20674.cif,Y1Ba2Cu2.9Fe0.1O6.9,74.9,new,2,1,C:Cu-ox-3.38
Y1Ba2Cu2.91Zn0.09O6.9-MP-mp-20674.cif,Y1Ba2Cu2.91Zn0.09O6.9,74.6,new,2,1,C:Cu-ox-3.31
Hg1.4Tl0.6Ba2Y0.7Ca0.3Cu2O7.81-MP-mp-654374.cif,Hg1.4Tl0.6Ba2Y0.7Ca0.3Cu2O7.81,74.5,new,2,1,C:Cu-ox-5.51
Y1Ba2Cu2.91Ti0.09O6.9-MP-mp-20674.cif,Y1Ba2Cu2.91Ti0.09O6.9,74.1,new,2,1,C:Cu-ox-3.37
Bi2Ca1Cu2Sr2O8.197-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.197,74.0,V45,2,1,C:Cu-ox-5.20
Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.68-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.68,74.0,new,2,1,G:anion-ratio--0.39(Ba3Sr(CuO3)4)
Y1Ba2Cu2.82Fe0.18O7-MP-mp-20674.cif,Y1Ba2Cu2.82Fe0.18O7,74.0,new,2,1,C:Cu-ox-3.55
Bi0.33Hg0.67Sr2Y1Cu2O7-MP-mp-1046226.cif,Bi0.33Hg0.67Sr2Y1Cu2O7,74.0,new,2,1,C:Cu-ox-5.00
Tl1Sr2Ca0.4Pr0.6Cu2O7-MP-mp-1208792.cif,Tl1Sr2Ca0.4Pr0.6Cu2O7,74.0,new,2,1,C:Cu-ox-3.70
Bi2Sr2Ca0.65Y0.35Cu2O8.3-MP-icsd-173899.cif,Bi2Sr2Ca0.65Y0.35Cu2O8.3,74.0,new,2,1,C:Cu-ox-5.65
Bi2Sr1.8Ca1.2Cu2O8.211-MP-mp-1218884.cif,Bi2Sr1.8Ca1.2Cu2O8.211,73.7,new,2,1,C:Cu-ox-5.21
Ba2Cu1Hg1O4.05-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.05,73.5,V45,2,1,C:Cu-ox-4.10
Bi1.9Pb0.1Sr2Ca1Cu2O8.2-MP-mp-1218884.cif,Bi1.9Pb0.1Sr2Ca1Cu2O8.2,73.5,new,2,1,C:Cu-ox-5.20
Ba2Cu1Hg0.9O4-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg0.9O4,73.0,V45,2,1,C:Cu-ox-4.00
Ba2Cu1Hg1O4.045-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.045,73.0,V45,2,1,C:Cu-ox-4.09
Ba2Cu1Hg1O4.06-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.06,73.0,V45,2,1,C:Cu-ox-4.12
Bi2Ca0.8Cu2Gd0.2Sr2O8-MP-mp-1218930-synth_doped.cif,Bi2Ca0.8Cu2Gd0.2Sr2O8,73.0,V45,2,1,C:Cu-ox-4.90
Y1Ba2Cu2.7Al0.3O6.99-MP-mp-20674.cif,Y1Ba2Cu2.7Al0.3O6.99,73.0,new,2,1,C:Cu-ox-3.70
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.45-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.45,73.0,new,2,1,G:anion-ratio--0.43(Ba3Sr(CuO3)4)
Y1Ba2Cu2.7Ni0.3O6.88-MP-mp-20674.cif,Y1Ba2Cu2.7Ni0.3O6.88,73.0,new,2,1,C:Cu-ox-3.39
Y1Ba2Cu2.85Ni0.15O6.9-MP-mp-20674.cif,Y1Ba2Cu2.85Ni0.15O6.9,73.0,new,2,1,C:Cu-ox-3.33
Y1Ba2Cu2.9Co0.1O6.82-MP-mp-20674.cif,Y1Ba2Cu2.9Co0.1O6.82,73.0,new,2,1,C:Cu-ox-3.32
Y1Sr2Cu2.85Re0.15O7.1-MP-mp-21129.cif,Y1Sr2Cu2.85Re0.15O7.1,73.0,new,2,1,C:Cu-ox-3.58
Hg0.5Fe0.5Sr2Y0.3Ca0.7Cu2O6.65-MP-mp-1042547.cif,Hg0.5Fe0.5Sr2Y0.3Ca0.7Cu2O6.65,72.5,new,2,1,C:Cu-ox-3.95
Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu2O8.26-MP-mp-1218884.cif,Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu2O8.26,72.25,new,2,1,C:Cu-ox-5.56
Ba2Cu1Hg1O4.02-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.02,72.0,V45,2,1,C:Cu-ox-4.04
Al1Sr2Ca2Cu3O9.7-MP-mp-1264781.cif,Al1Sr2Ca2Cu3O9.7,72.0,new,2,1,C:Cu-ox-3.80
Er1Ba2Cu2.82Fe0.18O6.97-MP-mp-622110.cif,Er1Ba2Cu2.82Fe0.18O6.97,72.0,new,2,1,C:Cu-ox-3.52
Pb2Sr2Y0.5Ca0.5Cu3F0.5612O7.649-MP-icsd-86957.cif,Pb2Sr2Y0.5Ca0.5Cu3F0.5612O7.649,72.0,new,2,1,C:Cu-ox-3.43
Bi2Sr1.9Ca1.1Cu2O8.181-MP-mp-1218884.cif,Bi2Sr1.9Ca1.1Cu2O8.181,71.8,new,2,1,C:Cu-ox-5.18
Y1Ba2Cu2.76Ga0.24O7-MP-mp-20674.cif,Y1Ba2Cu2.76Ga0.24O7,71.79,new,2,1,C:Cu-ox-3.62
Bi2Sr2Ca1Cu2I0.25O8.21-MP-mp-1209124.cif,Bi2Sr2Ca1Cu2I0.25O8.21,71.6,new,2,1,C:Cu-ox-5.21
Ca2Cu3Ga1Sr2O9-MP-mp-1209020.cif,Ca2Cu3Ga1Sr2O9,71.5,V45,2,1,C:Cu-ox-3.33
Y1Ba2Cu2.76Ni0.24O7-MP-mp-20674.cif,Y1Ba2Cu2.76Ni0.24O7,71.5,new,2,1,C:Cu-ox-3.45
Y1Ba2Cu2.85Co0.15O6.92-MP-mp-20674.cif,Y1Ba2Cu2.85Co0.15O6.92,71.0,new,2,1,C:Cu-ox-3.45
Y1Ba2Cu2.9Fe0.1O6.929-MP-mp-20674.cif,Y1Ba2Cu2.9Fe0.1O6.929,71.0,new,2,1,C:Cu-ox-3.40
Pb1Sr2Y0.62Ca0.38Cu3O8-MP-mp-1218685.cif,Pb1Sr2Y0.62Ca0.38Cu3O8,71.0,new,2,1,C:Cu-ox-3.75
Ba2Cu1Hg1O4.049-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.049,70.0,V45,2,1,C:Cu-ox-4.10
Bi2Ca1Cu2Sr2O8.199-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.199,70.0,V45,2,1,C:Cu-ox-5.20
Bi2Ca1Cu2Sr2O8.3-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.3,70.0,V45,2,1,C:Cu-ox-5.30
Tm1Ba1Sr1Cu3O6.94-MP-mp-1227530.cif,Tm1Ba1Sr1Cu3O6.94,70.0,new,2,1,G:parent-lacks-Cu(BaSrTm4O8)
Y1Ba2Cu2.9Ni0.1O6.95-MP-mp-20674.cif,Y1Ba2Cu2.9Ni0.1O6.95,70.0,new,2,1,C:Cu-ox-3.34
Y0.7Ca0.3Ba2Cu2.7Co0.3O6.84-MP-mp-20674.cif,Y0.7Ca0.3Ba2Cu2.7Co0.3O6.84,70.0,new,2,1,C:Cu-ox-3.36
