id,formula,tc,origin,cls,n_nbr,nbr_median,nbr_min,nbr_max,nearest,nearest_tc,nearest_dist,chemsys
DyBaSrCu3O7-MP-mp-622105.cif,DyBaSrCu3O7,0.0,new,zero-in-high-cloud,4,54.1,14.85,82.25,Dy1Ba1Sr1Cu3O6.93,82.25,0.005,Ba-Cu-Dy-O-Sr
Ba0.6K0.4Bi0.918Pr0.082O3-MP-mp-1516766.cif,Ba0.6K0.4Bi0.918Pr0.082O3,0.0,new,zero-in-high-cloud,6,16.4,4.5,26.4,Ba0.6K0.4Bi0.925Pr0.075O3,4.5,0.003,Ba-Bi-K-O-Pr
La3Ca0.1Cd0.9Ba3Cu7O16.217-MP-mp-1228470.cif,La3Ca0.1Cd0.9Ba3Cu7O16.217,0.0,new,zero-in-high-cloud,3,36.0,0.0,48.5,La3Ca0.2Cd0.8Ba3Cu7O16.261,0.0,0.008,Ba-Ca-Cd-Cu-La-O
La3Ca0.2Cd0.8Ba3Cu7O16.261-MP-mp-1228365.cif,La3Ca0.2Cd0.8Ba3Cu7O16.261,0.0,new,zero-in-high-cloud,4,42.2,0.0,59.0,La3Ca0.3Cd0.7Ba3Cu7O16.303,36.0,0.008,Ba-Ca-Cd-Cu-La-O
La1.5Y0.5Ba2Ca1Cu5O11.86-MP-icsd-63321.cif,La1.5Y0.5Ba2Ca1Cu5O11.86,0.0,new,zero-in-high-cloud,3,82.0,79.0,82.0,La2.1Y0.7Ca1.4Ba2.8Cu7O16.433,79.0,0.005,Ba-Ca-Cu-La-O-Y
Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.17-MP-mp-1099602.cif,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.17,0.0,new,zero-in-high-cloud,11,13.0,0.0,48.3,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.01,0.0,0.013,Ba-Ca-Cu-O-Sr-Yb
Lu0.45Pr0.55Ba1.7Sr0.3Cu3O6.91-MP-mp-1228451.cif,Lu0.45Pr0.55Ba1.7Sr0.3Cu3O6.91,0.0,new,zero-in-high-cloud,5,20.0,0.0,47.0,Lu0.5Pr0.5Ba1.7Sr0.3Cu3O6.92,20.0,0.008,Ba-Cu-Lu-O-Pr-Sr
Yb0.4Pr0.6Ba1.7Sr0.3Cu3O6.87-MP-mp-1227458.cif,Yb0.4Pr0.6Ba1.7Sr0.3Cu3O6.87,0.0,new,zero-in-high-cloud,4,22.5,0.0,41.0,Yb0.45Pr0.55Ba1.7Sr0.3Cu3O6.91,15.0,0.01,Ba-Cu-O-Pr-Sr-Yb
Y1Ba2Cu3.76Ni0.24O8-MP-mp-6790.cif,Y1Ba2Cu3.76Ni0.24O8,0.0,new,zero-in-high-cloud,8,57.8,0.0,70.4,Y1Ba2Cu3.68Ni0.32O8,0.0,0.011,Ba-Cu-Ni-O-Y
Y1Ba2Cu3.84Ni0.16O8-MP-mp-6790.cif,Y1Ba2Cu3.84Ni0.16O8,0.0,new,zero-in-high-cloud,9,63.5,0.0,78.4,Y1Ba2Cu3.9Ni0.1O8,52.6,0.008,Ba-Cu-Ni-O-Y
Y1Ba2Cu2.7Ni0.3O7-MP-mp-20674.cif,Y1Ba2Cu2.7Ni0.3O7,0.0,new,zero-in-high-cloud,8,59.5,38.6,77.2,Y1Ba2Cu2.72Ni0.28O7,51.0,0.003,Ba-Cu-Ni-O-Y
Y1Ba2Cu2.85Ni0.15O6.6-MP-mp-1228425.cif,Y1Ba2Cu2.85Ni0.15O6.6,0.0,new,zero-in-high-cloud,28,58.4,0.0,86.3,Y1Ba2Cu2.9Ni0.1O6.61,20.5,0.008,Ba-Cu-Ni-O-Y
Y1Ba2Cu2.9Ni0.1O6.48-MP-mp-20897.cif,Y1Ba2Cu2.9Ni0.1O6.48,0.0,new,zero-in-high-cloud,15,43.1,0.0,71.0,Y1Ba2Cu2.9Ni0.1O6.56,4.3,0.006,Ba-Cu-Ni-O-Y
Y1Ba2Cu3.76Fe0.24O8-MP-mp-6790.cif,Y1Ba2Cu3.76Fe0.24O8,0.0,new,zero-in-high-cloud,5,64.0,0.0,70.5,Y1Ba2Cu3.8Fe0.2O8,64.0,0.005,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.7Fe0.3O6.96-MP-mp-20674.cif,Y1Ba2Cu2.7Fe0.3O6.96,0.0,new,zero-in-high-cloud,25,53.0,0.0,87.7,YBa2(Cu0.9Fe0.1)3O7.01,0.0,0.004,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.8Fe0.2O6.7-MP-mp-1228425.cif,Y1Ba2Cu2.8Fe0.2O6.7,0.0,new,zero-in-high-cloud,31,57.7,0.0,87.7,Y1Ba2Cu2.8Fe0.2O6.76,27.8,0.004,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.9Fe0.1O6.58-MP-mp-1228425.cif,Y1Ba2Cu2.9Fe0.1O6.58,0.0,new,zero-in-high-cloud,29,60.0,0.0,91.8,Y1Ba2Cu2.9Fe0.1O6.62,4.2,0.003,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.9Fe0.1O6.52-MP-mp-1228425.cif,Y1Ba2Cu2.9Fe0.1O6.52,0.0,new,zero-in-high-cloud,23,50.5,0.0,91.8,Y1Ba2Cu2.9Fe0.1O6.58,0.0,0.005,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.95Fe0.05O6.52-MP-mp-1228425.cif,Y1Ba2Cu2.95Fe0.05O6.52,0.0,new,zero-in-high-cloud,20,47.0,0.0,91.8,Y1Ba2Cu2.95Fe0.05O6.55,17.8,0.002,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.5Fe0.5O7.23-MP-icsd-63321.cif,Y1Ba2Cu2.5Fe0.5O7.23,0.0,new,zero-in-high-cloud,10,16.0,0.0,82.0,Y1Ba2Cu2.5Fe0.5O7.241,0.0,0.001,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.5Fe0.5O7.241-MP-icsd-63321.cif,Y1Ba2Cu2.5Fe0.5O7.241,0.0,new,zero-in-high-cloud,10,16.0,0.0,82.0,Y1Ba2Cu2.5Fe0.5O7.23,0.0,0.001,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.5Fe0.5O7.2-MP-icsd-63321.cif,Y1Ba2Cu2.5Fe0.5O7.2,0.0,new,zero-in-high-cloud,10,15.5,0.0,82.0,Y1Ba2Cu2.5Fe0.5O7.23,0.0,0.002,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.52Fe0.48O7.08-MP-icsd-63321.cif,Y1Ba2Cu2.52Fe0.48O7.08,0.0,new,zero-in-high-cloud,13,31.0,0.0,82.0,Y1Ba2Cu2.5Fe0.5O7.2,0.0,0.011,Ba-Cu-Fe-O-Y
Y1Ba2Cu2.6Fe0.4O7.024-MP-icsd-63321.cif,Y1Ba2Cu2.6Fe0.4O7.024,0.0,new,zero-in-high-cloud,19,31.0,0.0,82.0,Y1Ba2Cu2.6Fe0.4O7,31.0,0.002,Ba-Cu-Fe-O-Y
YBa2(Cu0.85Fe0.15)3O6.67-MP-icsd-63321.cif,YBa2(Cu0.85Fe0.15)3O6.67,0.0,new,zero-in-high-cloud,3,31.0,0.0,32.0,Y1Ba2Cu2.6Fe0.4O7,31.0,0.024,Ba-Cu-Fe-O-Y
YBa2(Cu0.9Fe0.1)3O7.01-MP-icsd-63321.cif,YBa2(Cu0.9Fe0.1)3O7.01,0.0,new,zero-in-high-cloud,23,54.0,0.0,87.7,Y1Ba2Cu2.68Fe0.32O6.999,26.0,0.004,Ba-Cu-Fe-O-Y
YBa2(Cu0.87Fe0.13)3O7.14-MP-icsd-63321.cif,YBa2(Cu0.87Fe0.13)3O7.14,0.0,new,zero-in-high-cloud,19,32.0,0.0,82.0,Y1Ba2Cu2.64Fe0.36O7.12,32.0,0.006,Ba-Cu-Fe-O-Y
Y0.8Pr0.2Ba2Cu3.9Fe0.1O8-MP-mp-1229203.cif,Y0.8Pr0.2Ba2Cu3.9Fe0.1O8,0.0,new,zero-in-high-cloud,3,33.0,10.0,46.0,Y0.8Pr0.2Ba2Cu3.925Fe0.075O8,10.0,0.003,Ba-Cu-Fe-O-Pr-Y
Er1Ba2Cu2.58Zn0.24Fe0.18O6.94-MP-mp-622110.cif,Er1Ba2Cu2.58Zn0.24Fe0.18O6.94,0.0,new,zero-in-high-cloud,10,22.0,0.0,43.0,Er1Ba2Cu2.64Zn0.18Fe0.18O6.95,21.0,0.01,Ba-Cu-Er-Fe-O-Zn
Er1Ba2Cu2.61Zn0.3Fe0.09O6.9-MP-mp-622110.cif,Er1Ba2Cu2.61Zn0.3Fe0.09O6.9,0.0,new,zero-in-high-cloud,11,23.0,0.0,46.0,Er1Ba2Cu2.67Zn0.3Fe0.03O6.88,0.0,0.011,Ba-Cu-Er-Fe-O-Zn
Er1Ba2Cu2.67Zn0.3Fe0.03O6.88-MP-mp-1214708.cif,Er1Ba2Cu2.67Zn0.3Fe0.03O6.88,0.0,new,zero-in-high-cloud,9,21.0,0.0,46.0,Er1Ba2Cu2.61Zn0.36Fe0.03O6.85,0.0,0.011,Ba-Cu-Er-Fe-O-Zn
Sm1Ba2Cu2.8Zn0.2O6.82-MP-mp-21451.cif,Sm1Ba2Cu2.8Zn0.2O6.82,0.0,new,zero-in-high-cloud,5,59.0,29.0,81.0,Sm1Ba2Cu2.9Zn0.1O6.83,29.0,0.016,Ba-Cu-O-Sm-Zn
Y1Ba2Cu2.97Zr0.03O6.94-MP-mp-20674.cif,Y1Ba2Cu2.97Zr0.03O6.94,0.0,new,zero-in-high-cloud,5,89.8,0.0,92.3,Y1Ba2Cu2.98Zr0.02O6.84,90.2,0.009,Ba-Cu-O-Y-Zr
Y1Ba2Cu2.94Zr0.06O6.82-MP-mp-20674.cif,Y1Ba2Cu2.94Zr0.06O6.82,0.0,new,zero-in-high-cloud,5,89.8,0.0,92.3,Y1Ba2Cu2.94Zr0.06O6.81,92.3,0.001,Ba-Cu-O-Y-Zr
Y1Ba2Cu2.91Zr0.09O6.73-MP-mp-1228425.cif,Y1Ba2Cu2.91Zr0.09O6.73,0.0,new,zero-in-high-cloud,5,89.8,0.0,92.3,Y1Ba2Cu2.94Zr0.06O6.81,92.3,0.008,Ba-Cu-O-Y-Zr
Dy1Ba2Cu2.85Ga0.15O6.74-MP-mp-622105.cif,Dy1Ba2Cu2.85Ga0.15O6.74,0.0,new,zero-in-high-cloud,4,59.0,39.0,83.0,Dy1Ba2Cu2.8Ga0.2O6.78,50.0,0.011,Ba-Cu-Dy-Ga-O
Nd1Ba2Cu2.8Ga0.2O6.63-MP-mp-22719.cif,Nd1Ba2Cu2.8Ga0.2O6.63,0.0,new,zero-in-high-cloud,4,30.5,0.0,53.0,Nd1Ba2Cu2.85Ga0.15O6.62,23.0,0.009,Ba-Cu-Ga-Nd-O
Bi0.1155Mo0.2145Cu2.67Sr2Y1O7.25-MP-mp-1520951.cif,Bi0.1155Mo0.2145Cu2.67Sr2Y1O7.25,0.0,new,zero-in-high-cloud,5,20.6,0.0,31.0,Bi0.132Mo0.198Cu2.67Sr2Y1O7.2,29.0,0.006,Bi-Cu-Mo-O-Sr-Y
Bi0.165Mo0.165Cu2.67Sr2Y1O7.21-MP-mp-1520951.cif,Bi0.165Mo0.165Cu2.67Sr2Y1O7.21,0.0,new,zero-in-high-cloud,6,10.3,0.0,31.0,Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21,20.6,0.002,Bi-Cu-Mo-O-Sr-Y
Bi0.198Mo0.132Cu2.67Sr2Y1O7.18-MP-mp-1520951.cif,Bi0.198Mo0.132Cu2.67Sr2Y1O7.18,0.0,new,zero-in-high-cloud,6,10.3,0.0,31.0,Bi0.165Mo0.165Cu2.67Sr2Y1O7.21,0.0,0.007,Bi-Cu-Mo-O-Sr-Y
Bi0.264Mo0.066Cu2.67Sr2Y1O7.09-MP-mp-1520951.cif,Bi0.264Mo0.066Cu2.67Sr2Y1O7.09,0.0,new,zero-in-high-cloud,4,10.3,0.0,29.0,Bi0.198Mo0.132Cu2.67Sr2Y1O7.18,0.0,0.016,Bi-Cu-Mo-O-Sr-Y
Bi1.6Pb0.25V0.15Sr2Ca2Cu3O9.91-MP-mp-1209015.cif,Bi1.6Pb0.25V0.15Sr2Ca2Cu3O9.91,0.0,new,zero-in-high-cloud,4,51.2,0.0,103.7,Bi1.6Pb0.3V0.1Sr2Ca2Cu3O9.92,0.0,0.006,Bi-Ca-Cu-O-Pb-Sr-V
Bi1.6Pb0.3V0.1Sr2Ca2Cu3O9.92-MP-mp-1209015.cif,Bi1.6Pb0.3V0.1Sr2Ca2Cu3O9.92,0.0,new,zero-in-high-cloud,4,51.2,0.0,103.7,Bi1.6Pb0.35V0.05Sr2Ca2Cu3O9.92,0.0,0.005,Bi-Ca-Cu-O-Pb-Sr-V
Bi1.6Pb0.35V0.05Sr2Ca2Cu3O9.92-MP-mp-1209015.cif,Bi1.6Pb0.35V0.05Sr2Ca2Cu3O9.92,0.0,new,zero-in-high-cloud,4,51.2,0.0,103.7,Bi1.6Pb0.3V0.1Sr2Ca2Cu3O9.92,0.0,0.005,Bi-Ca-Cu-O-Pb-Sr-V
Ca1.9Na0.1Cu1Br1Cl1O2-MP-mp-545481.cif,Ca1.9Na0.1Cu1Br1Cl1O2,0.0,new,zero-in-high-cloud,4,19.0,15.0,23.0,Ca1.875Na0.125Cu1Br1Cl1O2,15.0,0.007,Br-Ca-Cl-Cu-Na-O
La1.9Sr0.2Ca0.9Cu2O6.029-MP-mp-1213978.cif,La1.9Sr0.2Ca0.9Cu2O6.029,0.0,new,zero-in-high-cloud,12,29.0,0.0,60.0,La1.85Sr0.15Ca1Cu2O6.03,47.5,0.018,Ca-Cu-La-O-Sr
La1.9Sr0.1Ca1Cu2O6.02-MP-mp-1213978.cif,La1.9Sr0.1Ca1Cu2O6.02,0.0,new,zero-in-high-cloud,11,43.0,0.0,60.0,La1.9Sr0.1Ca1Cu2O6.03,43.0,0.001,Ca-Cu-La-O-Sr
La1.8Sr0.2Ca1Cu2O5.92-MP-mp-1213978.cif,La1.8Sr0.2Ca1Cu2O5.92,0.0,new,zero-in-high-cloud,11,43.0,0.0,60.0,La1.8Sr0.2Ca1Cu2O5.96,54.0,0.003,Ca-Cu-La-O-Sr
Tl1Sr2Ca1Cu2O6.78-MP-mp-20824.cif,Tl1Sr2Ca1Cu2O6.78,0.0,new,zero-in-high-cloud,9,27.8,7.6,75.0,Tl1Sr2Ca1Cu2O6.76,21.0,0.001,Ca-Cu-O-Sr-Tl
Pr0.96La1Ce0.04Cu1O4-MP-mp-1077929.cif,Pr0.96La1Ce0.04Cu1O4,0.0,new,zero-in-high-cloud,7,24.0,0.0,26.0,Pr0.94La1Ce0.06Cu1O4,0.0,0.006,Ce-Cu-La-O-Pr
Pr0.94La1Ce0.06Cu1O4-MP-mp-1077929.cif,Pr0.94La1Ce0.06Cu1O4,0.0,new,zero-in-high-cloud,9,24.0,0.0,27.0,Pr0.92La1Ce0.08Cu1O4,0.0,0.006,Ce-Cu-La-O-Pr
Pr0.92La1Ce0.08Cu1O4-MP-mp-1077929.cif,Pr0.92La1Ce0.08Cu1O4,0.0,new,zero-in-high-cloud,12,23.0,0.0,27.0,Pr0.91La1Ce0.09Cu1O4,24.6,0.003,Ce-Cu-La-O-Pr
Nd1.85Ce0.15Cu0.99Ni0.01O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.99Ni0.01O4,0.0,new,zero-in-high-cloud,4,12.0,0.0,18.525,Nd1.85Ce0.15Cu0.992Ni0.009O4,8.4,0.001,Ce-Cu-Nd-Ni-O
Nd1.85Ce0.15Cu0.98Ni0.02O4-MP-mp-4158.cif,Nd1.85Ce0.15Cu0.98Ni0.02O4,0.0,new,zero-in-high-cloud,4,12.0,0.0,18.525,Nd1.85Ce0.15Cu0.99Ni0.01O4,0.0,0.003,Ce-Cu-Nd-Ni-O
Sm1.11Gd0.74Ce0.15Cu1O4-MP-mp-4860.cif,Sm1.11Gd0.74Ce0.15Cu1O4,0.0,new,zero-in-high-cloud,3,15.0,0.01,16.8,Gd0.71Sm1.14Ce0.15Cu1O4,0.01,0.009,Ce-Cu-Gd-O-Sm
Y1Sr2Cu2.6Co0.4O6.5-MP-mp-542434.cif,Y1Sr2Cu2.6Co0.4O6.5,0.0,new,zero-in-high-cloud,3,13.0,0.0,27.0,Y1Sr2Cu2.7Co0.3O6.5,13.0,0.016,Co-Cu-O-Sr-Y
La1.8Sr0.2Cu0.9Mn0.1O4.01-MP-mp-849992.cif,La1.8Sr0.2Cu0.9Mn0.1O4.01,0.0,new,zero-in-high-cloud,9,37.0,32.0,37.0,La1.79Sr0.21Cu0.96Mn0.04O4,37.0,0.02,Cu-La-Mn-O-Sr
La1.84Sr0.16Cu0.95Zn0.05O4-MP-mp-1077929.cif,La1.84Sr0.16Cu0.95Zn0.05O4,0.0,new,zero-in-high-cloud,62,11.3,0.0,34.8,La1.85Sr0.15Cu0.95Zn0.05O4,0.0,0.003,Cu-La-O-Sr-Zn
La1.78Sr0.22Cu0.96Zn0.04O4-MP-mp-532700.cif,La1.78Sr0.22Cu0.96Zn0.04O4,0.0,new,zero-in-high-cloud,42,17.1,0.0,30.8375,La1.78Sr0.22Cu0.97Zn0.03O4,3.3,0.003,Cu-La-O-Sr-Zn
La1.84Sr0.16Cu0.96Zn0.04O4-MP-mp-1077929.cif,La1.84Sr0.16Cu0.96Zn0.04O4,0.0,new,zero-in-high-cloud,64,12.3,0.0,34.8,La1.84Sr0.16Cu0.97Zn0.03O4,3.925,0.003,Cu-La-O-Sr-Zn
La1.85Sr0.15Cu0.96Zn0.04O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.96Zn0.04O4,0.0,new,zero-in-high-cloud,64,11.3,0.0,34.8,La1.85Sr0.15Cu0.963Zn0.037O4,0.0,0.001,Cu-La-O-Sr-Zn
La1.85Sr0.15Cu0.963Zn0.037O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.963Zn0.037O4,0.0,new,zero-in-high-cloud,65,11.6,0.0,34.8,La1.85Sr0.15Cu0.96Zn0.04O4,0.0,0.001,Cu-La-O-Sr-Zn
La1.86Sr0.14Cu0.99Zn0.01O4-MP-mp-1077929.cif,La1.86Sr0.14Cu0.99Zn0.01O4,0.0,new,zero-in-high-cloud,63,15.0,0.0,34.8,La1.86Sr0.14Cu0.994Zn0.006O4,0.0,0.001,Cu-La-O-Sr-Zn
La1.86Sr0.14Cu0.985Zn0.015O4-MP-mp-1077929.cif,La1.86Sr0.14Cu0.985Zn0.015O4,0.0,new,zero-in-high-cloud,64,14.1,0.0,34.8,La1.86Sr0.14Cu0.99Zn0.01O4,0.0,0.001,Cu-La-O-Sr-Zn
La1.82Sr0.18Cu0.985Zn0.015O4-MP-mp-1077929.cif,La1.82Sr0.18Cu0.985Zn0.015O4,0.0,new,zero-in-high-cloud,62,15.0,0.0,34.8,La1.815Sr0.185Cu0.99Zn0.01O4,24.0,0.003,Cu-La-O-Sr-Zn
La1.84Sr0.16Cu0.995Zn0.005O4-MP-mp-1077929.cif,La1.84Sr0.16Cu0.995Zn0.005O4,0.0,new,zero-in-high-cloud,63,15.0,0.0,34.8,La1.84Sr0.16Cu0.9975Zn0.0025O4,0.0,0.001,Cu-La-O-Sr-Zn
La1.86Sr0.14Cu0.994Zn0.006O4-MP-mp-1077929.cif,La1.86Sr0.14Cu0.994Zn0.006O4,0.0,new,zero-in-high-cloud,64,14.1,0.0,34.8,La1.86Sr0.14Cu0.9975Zn0.0025O4,0.0,0.001,Cu-La-O-Sr-Zn
La1.84Sr0.16Cu0.9975Zn0.0025O4-MP-mp-1077929.cif,La1.84Sr0.16Cu0.9975Zn0.0025O4,0.0,new,zero-in-high-cloud,63,15.0,0.0,34.8,La1.84Sr0.16Cu0.995Zn0.005O4,0.0,0.001,Cu-La-O-Sr-Zn
La1.86Sr0.14Cu0.9975Zn0.0025O4-MP-mp-1077929.cif,La1.86Sr0.14Cu0.9975Zn0.0025O4,0.0,new,zero-in-high-cloud,62,15.0,0.0,34.8,La1.86Sr0.14Cu0.994Zn0.006O4,0.0,0.001,Cu-La-O-Sr-Zn
La1.7Sr0.3Cu0.98Zn0.02O4-MP-mp-1077929.cif,La1.7Sr0.3Cu0.98Zn0.02O4,0.0,new,zero-in-high-cloud,12,17.1,0.0,20.0,La1.76Sr0.24Cu0.995Zn0.005O4,13.0,0.021,Cu-La-O-Sr-Zn
La1.87Sr0.13Cu0.98Zn0.02O4-MP-mp-1077929.cif,La1.87Sr0.13Cu0.98Zn0.02O4,0.0,new,zero-in-high-cloud,63,11.6,0.0,34.8,La1.87Sr0.13Cu0.99Zn0.01O4,18.83,0.003,Cu-La-O-Sr-Zn
La1.885Sr0.115Cu0.98Zn0.02O4-MP-mp-1077929.cif,La1.885Sr0.115Cu0.98Zn0.02O4,0.0,new,zero-in-high-cloud,56,11.3,0.0,34.8,La1.885Sr0.115Cu0.99Zn0.01O4,8.56,0.003,Cu-La-O-Sr-Zn
La1.875Sr0.125Cu0.99Zn0.01O4-MP-icsd-41494.cif,La1.875Sr0.125Cu0.99Zn0.01O4,0.0,new,zero-in-high-cloud,60,15.0,0.0,34.8,La1.87Sr0.13Cu0.99Zn0.01O4,18.83,0.001,Cu-La-O-Sr-Zn
La1.85Sr0.15Cu0.94Ti0.06O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.94Ti0.06O4,0.0,new,zero-in-high-cloud,5,32.3,21.0,33.0,La1.85Sr0.15Cu0.96Ti0.04O4,26.1,0.006,Cu-La-O-Sr-Ti
La1.8Sr0.2Cu0.9Ru0.1O3.99-MP-mp-1077929.cif,La1.8Sr0.2Cu0.9Ru0.1O3.99,0.0,new,zero-in-high-cloud,8,15.6,0.0,26.5,La1.8Sr0.2Cu0.98Ru0.02O4,15.6,0.024,Cu-La-O-Ru-Sr
La1.9Sr0.1Cu0.95Ru0.05O4-MP-mp-1077929.cif,La1.9Sr0.1Cu0.95Ru0.05O4,0.0,new,zero-in-high-cloud,3,10.8,10.8,20.5,La1.85Sr0.15Cu0.97Ru0.03O4,10.8,0.02,Cu-La-O-Ru-Sr
La1.77Sr0.23Cu0.96Ru0.04O4-MP-mp-1077929.cif,La1.77Sr0.23Cu0.96Ru0.04O4,0.0,new,zero-in-high-cloud,16,15.6,0.0,30.55,La1.76Sr0.24Cu0.97Ru0.03O4,16.1,0.006,Cu-La-O-Ru-Sr
La1.675Nd0.125Sr0.2Cu1O4-MP-mp-1077929.cif,La1.675Nd0.125Sr0.2Cu1O4,0.0,new,zero-in-high-cloud,18,23.2,0.0,35.0,La1.695Nd0.125Sr0.18Cu1O4,0.0,0.006,Cu-La-Nd-O-Sr
La1.695Nd0.125Sr0.18Cu1O4-MP-mp-1077929.cif,La1.695Nd0.125Sr0.18Cu1O4,0.0,new,zero-in-high-cloud,20,25.8,0.0,35.0,La1.715Nd0.125Sr0.16Cu1O4,35.0,0.006,Cu-La-Nd-O-Sr
Y1Sr2Cu2.7Ti0.3O7.098-MP-mp-1046189.cif,Y1Sr2Cu2.7Ti0.3O7.098,0.0,new,zero-in-high-cloud,8,30.5,0.0,58.0,Y1Sr2Cu2.7Ti0.3O7.123,0.0,0.002,Cu-O-Sr-Ti-Y
Y1Sr2Cu2.7Ti0.3O7.123-MP-mp-1046189.cif,Y1Sr2Cu2.7Ti0.3O7.123,0.0,new,zero-in-high-cloud,7,35.0,0.0,58.0,Y1Sr2Cu2.7Ti0.3O7.144,17.5,0.001,Cu-O-Sr-Ti-Y
Tb1Sr2Cu2.7Mo0.3O7.12-MP-mp-1079351.cif,Tb1Sr2Cu2.7Mo0.3O7.12,0.0,new,zero-in-high-cloud,3,34.5,0.0,37.0,Tb1Sr2Cu2.7Mo0.3O7.15,37.0,0.002,Cu-Mo-O-Sr-Tb
TbSr2Cu2.69Mo0.31O6.97-MP-mp-1079351.cif,TbSr2Cu2.69Mo0.31O6.97,0.0,new,zero-in-high-cloud,3,34.5,0.0,37.0,Tb1Sr2Cu2.69Mo0.31O7,34.5,0.002,Cu-Mo-O-Sr-Tb
